sample_key,regime,forecast_origin,target_day,feature_quality_bucket,n_residual_rows,n_unique_movie_days,n_unique_release_weekends,full_hi80_multiplier,full_hi95_multiplier,omitted_movie_day,omitted_movie_id,omitted_exhibition_date,loo_hi80_multiplier,loo_hi95_multiplier
top_hybrid_30,live_friday,14:00,Friday,low,18,18,18,4.942507622868352,12.501197583687466,2495.0|2026-07-03,2495.0,2026-07-03,6.599485514699392,12.501197583687466
top_hybrid_30,live_friday,14:00,Friday,low,18,18,18,4.942507622868352,12.501197583687466,2496.0|2026-07-03,2496.0,2026-07-03,0.6396554916991015,12.501197583687466
top_hybrid_30,live_friday,14:00,Friday,low,18,18,18,4.942507622868352,12.501197583687466,2497.0|2026-07-03,2497.0,2026-07-03,6.599485514699392,12.501197583687466
top_hybrid_30,live_friday,14:00,Friday,low,18,18,18,4.942507622868352,12.501197583687466,2499.0|2026-07-03,2499.0,2026-07-03,6.599485514699392,12.501197583687466
top_hybrid_30,live_friday,14:00,Friday,low,18,18,18,4.942507622868352,12.501197583687466,2501.0|2026-07-03,2501.0,2026-07-03,6.599485514699392,12.501197583687466
top_hybrid_30,live_friday,14:00,Friday,low,18,18,18,4.942507622868352,12.501197583687466,2503.0|2026-07-03,2503.0,2026-07-03,6.599485514699392,12.501197583687466
top_hybrid_30,live_friday,14:00,Friday,low,18,18,18,4.942507622868352,12.501197583687466,369.0|2026-07-03,369.0,2026-07-03,6.599485514699392,12.501197583687466
top_hybrid_30,live_friday,14:00,Friday,low,18,18,18,4.942507622868352,12.501197583687466,371.0|2026-07-03,371.0,2026-07-03,6.599485514699392,12.501197583687466
top_hybrid_30,live_friday,14:00,Friday,medium,2,2,2,0.23239437989318543,0.23239437989318543,2474.0|2026-07-03,2474.0,2026-07-03,0.12952363105267822,0.12952363105267822
top_hybrid_30,live_friday,14:00,Friday,medium,2,2,2,0.23239437989318543,0.23239437989318543,2476.0|2026-07-03,2476.0,2026-07-03,0.23239437989318543,0.23239437989318543
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,143.0|2026-07-03,143.0,2026-07-03,1.2477723520936683,22.1345613761909
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2477.0|2026-07-03,2477.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2478.0|2026-07-03,2478.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2482.0|2026-07-03,2482.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2483.0|2026-07-03,2483.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2484.0|2026-07-03,2484.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2485.0|2026-07-03,2485.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2486.0|2026-07-03,2486.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2487.0|2026-07-03,2487.0,2026-07-03,12.505452558465418,24.34763579357926
